CharacterID,Section,FieldKey,Value
char_arachne,CharacterDefinition,CharacterID,char_arachne
char_arachne,CharacterDefinition,DisplayName,아라크네
char_arachne,CharacterDefinition,EnglishName,Arachne
char_arachne,CharacterDefinition,NameKey,CHAR_ARACHNE_NAME
char_arachne,CharacterDefinition,RaceID,race_arachnia
char_arachne,CharacterDefinition,JobID,job_designer
char_arachne,CharacterDefinition,Gender,여성
char_arachne,CharacterDefinition,AgeDisplay,23세
char_arachne,CharacterDefinition,HeightDisplay,상반신 기준 170cm / 전체 길이 약 230cm
char_arachne,CharacterDefinition,IsAvailable,TRUE
char_arachne,CharacterDefinition,UnlockConditionID,unlock_arachne_first_meeting
char_arachne,CharacterDefinition,DefaultAreaID,area_tbd
char_arachne,CharacterDefinition,Summary,"“거미의 실은 생명을 이어주기도, 끊어버리기도 한다. 아라크네는 그 경계 위에서 ‘아름다움의 공포’를 직조하는 예술가다.”"
char_arachne,CharacterDefinition,SymbolMotif,실 / 그림자 / 창조 (생명과 파괴의 이중성 상징)
char_arachne,CharacterDefinition,ThemeColor,#2E1F35 (다크 퍼플) / #B79DCB (라일락 실버)
char_arachne,CharacterAppearance,Hair,"검은 자색의 롱헤어, 실처럼 가늘고 윤기 있음"
char_arachne,CharacterAppearance,Eyes,"붉은 와인색, 어둠 속에서도 희미하게 빛남"
char_arachne,CharacterAppearance,BodyImpression,"유려하고 우아한 상반신, 날렵한 팔과 어깨선"
char_arachne,CharacterAppearance,Outfit,"가슴과 어깨를 가볍게 덮는 검은 레더탑 + 망사 장식, 하반신은 거미 다리 8개가 매끄럽게 연결"
char_arachne,CharacterAppearance,Accessories,"거미줄로 짠 초커, 허리에 작살형 단검과 미세한 실 주머니"
char_arachne,CharacterAppearance,Features,"등 뒤의 거미 다리는 유연하게 움직이며, 그녀의 감정 상태에 따라 속도와 떨림이 달라짐. 거미줄은 마법적 성질을 가짐."
char_arachne,CharacterAppearance,IllustrationStyle,"일본 애니풍 고정 – 어두운 지하 배경, 은은한 보랏빛, 섬세한 거미줄 묘사 강조"
char_arachne,CharacterAppearance,PortraitAddress,Characters/arachne/Portrait
char_arachne,CharacterAppearance,FullBodyAddress,Characters/arachne/FullBody
char_arachne,CharacterAppearance,PrefabAddress,Characters/arachne/Prefab
char_arachne,CharacterAppearance,AnimatorControllerAddress,Characters/arachne/AnimatorController
char_arachne,CharacterPersonality,PersonalityTags,"침착, 냉정, 세밀, 내성적 완벽주의자"
char_arachne,CharacterPersonality,SpeechStyle,"천천히, 균형 잡힌 어조로 말함. 손끝으로 실을 감거나 매만지는 버릇"
char_arachne,CharacterPersonality,Trauma,“괴물”이라 불리며 배척당한 과거. 타인의 시선을 두려워하면서도 인정받고 싶어 함
char_arachne,CharacterPersonality,Desire,"자신이 만든 ‘예술적 실(絲)’로 세상에 아름다움을 증명하고 싶어 함. 단, 그 실은 동시에 죽음을 가져오기도 함."
char_arachne,CharacterPersonality,Background,"아라크네는 원래 왕국 귀족의 하녀였으나, 정교한 실 공예로 이름을 알렸다. 그러나 ‘거미족’이라는 이유로 배척당하고, 지하로 추방된 뒤 암살자 집단에서 생존법을 배웠다. 이후 ‘빛의 세계에서도 실로 예술을 짜는 자’로 불리며 은밀히 활동 중이다."
char_arachne,CharacterPersonality,VoiceConcept,"낮고 부드러운 중저음 여성 보이스. 차분하고 느린 어조, 감정이 적지만 여운이 길다"
char_arachne,CharacterGameplayDefinition,NpcRoles,Merchant | QuestGiver | Crafter
char_arachne,CharacterGameplayDefinition,InteractionTypes,Dialogue | Trade | Quest | Gift | Craft
char_arachne,CharacterGameplayDefinition,ShopID,shop_arachne
char_arachne,CharacterGameplayDefinition,CraftingStationID,station_arachne
char_arachne,CharacterGameplayDefinition,DefaultAffinity,0
char_arachne,CharacterGameplayDefinition,MaxAffinity,100
char_arachne,CharacterGameplayDefinition,GiftProfileID,gift_arachne
char_arachne,CharacterGameplayDefinition,QuestGroupID,quest_arachne
char_arachne,CharacterGameplayDefinition,RecruitmentConditionID,
char_arachne,CharacterGameplayDefinition,CompanionAbilityID,
char_arachne,CharacterGameplayDefinition,WorkAbilityID,work_tailoring
char_arachne,CharacterGameplayDefinition,ScheduleID,schedule_arachne
char_arachne,CharacterGameplayDefinition,SpawnPointID,spawn_arachne_default
char_arachne,CharacterDialogueSet,DialogueTableID,dlg_arachne
char_arachne,CharacterDialogueSet,Greeting,“이 어둠 속에서도 실은 이어져 있어… 너에게 닿을지도 모르지.”
char_arachne,CharacterDialogueSet,RandomTalk,“세상은 복잡한 그물망 같아. 나는 그걸 단지… 조금 더 아름답게 짤 뿐이야.”
char_arachne,CharacterDialogueSet,AffinityReactions,"• 무관심: “가까이 오지 마. 내 실은 상처보다 깊게 베어.” • 호기심: “흥미로운 인간이네. 겁을 먹지 않다니.” • 신뢰: “넌 내 손끝의 떨림을 두려워하지 않는군.” • 애정: “처음이야… 누군가 내 실을 ‘아름답다’고 말해준 건.” • 사랑: “넌 내 예술의 일부야. 영원히, 이 실에 묶여도 괜찮겠지?”"
char_arachne,CharacterDialogueSet,PreferredItems,"좋아함: 바느질 도구, 비단, 검은 수정 / 싫어함: 불, 거친 소리, 밝은 조명"
char_arachne,CharacterDialogueSet,EventLines,“두려움과 아름다움은 늘 한 올 차이야. 넌 그걸 이해할 것 같아.”
char_arachne,CharacterDialogueSet,ExpressionTags,무표정 / 만족 / 당황 / 슬픔 / ️ 집중
char_arachne,CharacterDialogueSet,LocalizationTable,Character
char_arachne,CharacterRelationship,RelationshipRaw,"• 플레이어: 처음엔 경계하지만, 자신을 두려워하지 않는 모습에 호감을 느낌 • 벨라모르타: 서로의 기술을 존중. 냉정한 대화를 자주 나눔 • 리제: 감정 없는 기계라 생각하지만 점차 ‘순수한 이성’에 흥미를 느낌"
char_arachne,CharacterRelationship,RelationshipTableID,rel_arachne
char_arachne,DeveloperReference,Origin,지하의 도시 “누아르 하이브 (Noir Hive)” – 거미족들이 모여 사는 은폐된 공간
char_arachne,DeveloperReference,Affiliation,암살자 길드 “Silken Veil” 소속. 현재는 독립 활동 중
char_arachne,DeveloperReference,JobDisplay,디자이너
char_arachne,DeveloperReference,RaceDisplay,"아라크니아 (Arachnia, 반인반거미족)"
char_arachne,DeveloperReference,SourceSheet,원본 비교표
char_arachne,DeveloperReference,DataStatus,기획 기반 임시값 포함
char_arachne,DeveloperReference,LastReviewedDate,2026-07-31
char_mireille,CharacterDefinition,CharacterID,char_mireille
char_mireille,CharacterDefinition,DisplayName,미레유
char_mireille,CharacterDefinition,EnglishName,Mireille
char_mireille,CharacterDefinition,NameKey,CHAR_MIREILLE_NAME
char_mireille,CharacterDefinition,RaceID,race_sheepkin
char_mireille,CharacterDefinition,JobID,job_shepherd
char_mireille,CharacterDefinition,Gender,여성
char_mireille,CharacterDefinition,AgeDisplay,18세
char_mireille,CharacterDefinition,HeightDisplay,155cm
char_mireille,CharacterDefinition,IsAvailable,TRUE
char_mireille,CharacterDefinition,UnlockConditionID,unlock_mireille_first_meeting
char_mireille,CharacterDefinition,DefaultAreaID,area_tbd
char_mireille,CharacterDefinition,Summary,"“세상이 상처투성이여도, 부드러운 손길 하나면 다시 피어날 수 있어요. 미레유는 평화와 온기의 화신 — 모든 생명을 감싸 안는 순백의 존재다.”"
char_mireille,CharacterDefinition,SymbolMotif,초원 / 양모 / 종소리 (평화와 회복의 상징)
char_mireille,CharacterDefinition,ThemeColor,#F4EADA (아이보리 크림) / #C3E4BE (연한 올리브 그린)
char_mireille,CharacterAppearance,Hair,"크림색 곱슬 단발, 폭신한 양털 같은 질감"
char_mireille,CharacterAppearance,Eyes,하늘색과 금색이 섞인 투명한 눈빛
char_mireille,CharacterAppearance,BodyImpression,"작고 둥근 체형, 천연적으로 포근한 인상"
char_mireille,CharacterAppearance,Outfit,베이지빛 양모 코트와 목장용 원피스. 목엔 양털 스카프
char_mireille,CharacterAppearance,Accessories,"양방울 장식 브로치, 허리에 작은 방울 지갑"
char_mireille,CharacterAppearance,Features,"머리 위엔 부드러운 양뿔, 꼬리는 짧고 둥근 솜털. 향기로운 풀내음이 남음"
char_mireille,CharacterAppearance,IllustrationStyle,"일본 애니풍 고정 – 초원 배경, 부드러운 햇살, 파스텔톤 색감, 양털 텍스처 강조"
char_mireille,CharacterAppearance,PortraitAddress,Characters/mireille/Portrait
char_mireille,CharacterAppearance,FullBodyAddress,Characters/mireille/FullBody
char_mireille,CharacterAppearance,PrefabAddress,Characters/mireille/Prefab
char_mireille,CharacterAppearance,AnimatorControllerAddress,Characters/mireille/AnimatorController
char_mireille,CharacterPersonality,PersonalityTags,"순수, 상냥, 겁이 많음, 다정함, 용서심"
char_mireille,CharacterPersonality,SpeechStyle,조용하고 느린 말투. 부끄러우면 손을 꼭 쥠
char_mireille,CharacterPersonality,Trauma,목장을 습격당해 가족을 잃은 기억. 그래서 “소란”이나 “분쟁”을 두려워함
char_mireille,CharacterPersonality,Desire,세상에 상처받은 생명들을 다시 평화롭게 감싸주는 존재가 되고 싶어 함
char_mireille,CharacterPersonality,Background,"평화로운 목장에서 자랐으나, 어느 날 “퇴색의 재앙”이 초원을 덮쳐 가족과 목장을 잃었다. 그러나 그녀는 원망 대신 기도를 택했고, 남은 양들과 함께 조용히 생명을 돌보고 있다. 플레이어 일행을 만나 세상엔 여전히 따뜻한 빛이 있다는 걸 깨닫는다."
char_mireille,CharacterPersonality,VoiceConcept,"부드럽고 따뜻한 미성. 약간 떨리는 말투, 포근한 감정선"
char_mireille,CharacterGameplayDefinition,NpcRoles,QuestGiver | Worker
char_mireille,CharacterGameplayDefinition,InteractionTypes,Dialogue | Quest | Gift
char_mireille,CharacterGameplayDefinition,ShopID,
char_mireille,CharacterGameplayDefinition,CraftingStationID,station_mireille
char_mireille,CharacterGameplayDefinition,DefaultAffinity,0
char_mireille,CharacterGameplayDefinition,MaxAffinity,100
char_mireille,CharacterGameplayDefinition,GiftProfileID,gift_mireille
char_mireille,CharacterGameplayDefinition,QuestGroupID,quest_mireille
char_mireille,CharacterGameplayDefinition,RecruitmentConditionID,
char_mireille,CharacterGameplayDefinition,CompanionAbilityID,
char_mireille,CharacterGameplayDefinition,WorkAbilityID,work_husbandry
char_mireille,CharacterGameplayDefinition,ScheduleID,schedule_mireille
char_mireille,CharacterGameplayDefinition,SpawnPointID,spawn_mireille_default
char_mireille,CharacterDialogueSet,DialogueTableID,dlg_mireille
char_mireille,CharacterDialogueSet,Greeting,“오늘은 바람이 참 부드럽네요… 음메~ 후훗.”
char_mireille,CharacterDialogueSet,RandomTalk,“세상은 잔인할 때도 있지만… 그래도 여전히 아름다워요.”
char_mireille,CharacterDialogueSet,AffinityReactions,"• 무관심: “...죄송해요, 저는 그냥 지나가던 사람이에요.” • 호기심: “당신은… 다치지 않았나요? 상처는 바로 치료해야 해요.” • 신뢰: “당신 옆에 있으면 이상하게 마음이 편해요.” • 애정: “이 세상이 조금은 더 따뜻하다고 느껴요, 당신 덕분에요.” • 사랑: “당신이 행복하다면… 그걸로 전 충분해요. 그게 제가 바라는 전부예요.”"
char_mireille,CharacterDialogueSet,PreferredItems,"좋아함: 우유, 꽃, 허브, 천연 비누 / 싫어함: 불, 칼, 피, 큰 소리"
char_mireille,CharacterDialogueSet,EventLines,“저도 언젠가는 누군가를 지킬 수 있을까요? 당신처럼요.”
char_mireille,CharacterDialogueSet,ExpressionTags,미소 / 수줍음 / 눈물 / 평온 / 두려움
char_mireille,CharacterDialogueSet,LocalizationTable,Character
char_mireille,CharacterRelationship,RelationshipRaw,"• 플레이어: 처음엔 경계하지만, 그를 통해 “평화로운 세상”의 희망을 봄 • 루네트: 언니처럼 따름 • 라그: 처음엔 무섭지만, 나중엔 신뢰와 존경의 감정으로 변함 • 세레나: 조용한 밤에 함께 별을 바라보는 친구"
char_mireille,CharacterRelationship,RelationshipTableID,rel_mireille
char_mireille,DeveloperReference,Origin,평화로운 초원 마을 “벨리안 필드(Bellian Field)”
char_mireille,DeveloperReference,Affiliation,마을의 치유사 견습 / 목양인 집안의 막내딸
char_mireille,DeveloperReference,JobDisplay,목동
char_mireille,DeveloperReference,RaceDisplay,양족 (Sheepkin)
char_mireille,DeveloperReference,SourceSheet,원본 비교표
char_mireille,DeveloperReference,DataStatus,기획 기반 임시값 포함
char_mireille,DeveloperReference,LastReviewedDate,2026-07-31
char_erina,CharacterDefinition,CharacterID,char_erina
char_erina,CharacterDefinition,DisplayName,에리나
char_erina,CharacterDefinition,EnglishName,Erina
char_erina,CharacterDefinition,NameKey,CHAR_ERINA_NAME
char_erina,CharacterDefinition,RaceID,race_high_elf
char_erina,CharacterDefinition,JobID,job_archer
char_erina,CharacterDefinition,Gender,여성
char_erina,CharacterDefinition,AgeDisplay,120세 / 외형 25세
char_erina,CharacterDefinition,HeightDisplay,172cm
char_erina,CharacterDefinition,IsAvailable,TRUE
char_erina,CharacterDefinition,UnlockConditionID,unlock_erina_first_meeting
char_erina,CharacterDefinition,DefaultAreaID,area_tbd
char_erina,CharacterDefinition,Summary,"“빛과 어둠의 경계에서, 그녀는 조용히 활시위를 당긴다. 에리나는 균형을 잃은 세상 속에서 마지막 질서를 지키는 수호자다.”"
char_erina,CharacterDefinition,SymbolMotif,"활 / 나뭇잎 / 달빛 (균형, 통찰, 생명의 상징)"
char_erina,CharacterDefinition,ThemeColor,#A6D1A5 (엘프 그린) / #F5F2E9 (빛 아이보리)
char_erina,CharacterAppearance,Hair,"백금빛 실버블론드, 엘프식 장식으로 반묶음"
char_erina,CharacterAppearance,Eyes,"에메랄드 그린, 차분하지만 깊은 생명력의 빛을 머금음"
char_erina,CharacterAppearance,BodyImpression,"균형 잡힌 장신 체형, 우아하면서도 근육이 탄탄"
char_erina,CharacterAppearance,Outfit,초록빛과 금색이 어우러진 엘프식 전투복. 숲의 패턴이 새겨진 가죽 흉갑
char_erina,CharacterAppearance,Accessories,"엘프의 문양이 새겨진 활 “세리아르”, 귀에는 잎사귀 모양 귀걸이"
char_erina,CharacterAppearance,Features,"길고 뾰족한 귀, 전투 시 눈빛이 미묘하게 빛남. 자연의 흐름을 감지하는 감각 보유"
char_erina,CharacterAppearance,IllustrationStyle,"일본 애니풍 고정 – 숲속 달빛 배경, 금빛 활, 고요한 표정의 전사형 실루엣"
char_erina,CharacterAppearance,PortraitAddress,Characters/erina/Portrait
char_erina,CharacterAppearance,FullBodyAddress,Characters/erina/FullBody
char_erina,CharacterAppearance,PrefabAddress,Characters/erina/Prefab
char_erina,CharacterAppearance,AnimatorControllerAddress,Characters/erina/AnimatorController
char_erina,CharacterPersonality,PersonalityTags,"냉정, 침착, 고결, 책임감, 내면의 따뜻함"
char_erina,CharacterPersonality,SpeechStyle,말이 간결하고 단호함. 감정을 숨기려 하지만 표정에서 미묘히 드러남 (“…그건 네가 옳았어.”)
char_erina,CharacterPersonality,Trauma,인간과 엘프의 갈등 속에서 ‘중재자’로서 실패한 과거. “평화를 이루려다 양쪽 모두를 잃은” 기억
char_erina,CharacterPersonality,Desire,종족 간의 진정한 이해를 이루는 것. 생명과 이성의 균형을 회복시키려 함
char_erina,CharacterPersonality,Background,"세계수의 분화를 관장하는 엘프 왕가 출신. 그녀는 Radiance의 균형이 흔들리자 인간의 땅으로 내려와 조사에 나섰다. 하지만 인간의 욕심과 엘프의 배타성 사이에서 균형을 잃고, 자신의 이상이 무너지는 걸 경험함. 이후 스스로 “중립의 감시자”로 살아가며, 어느 날 섬에 난입한 플레이어와 조우한다."
char_erina,CharacterPersonality,VoiceConcept,차분하고 낮은 톤의 성숙한 여성 보이스. 감정을 절제하면서도 여운 있는 말투
char_erina,CharacterGameplayDefinition,NpcRoles,QuestGiver | Companion | Guard
char_erina,CharacterGameplayDefinition,InteractionTypes,Dialogue | Quest | Gift | Recruit
char_erina,CharacterGameplayDefinition,ShopID,
char_erina,CharacterGameplayDefinition,CraftingStationID,station_erina
char_erina,CharacterGameplayDefinition,DefaultAffinity,0
char_erina,CharacterGameplayDefinition,MaxAffinity,100
char_erina,CharacterGameplayDefinition,GiftProfileID,gift_erina
char_erina,CharacterGameplayDefinition,QuestGroupID,quest_erina
char_erina,CharacterGameplayDefinition,RecruitmentConditionID,recruit_erina
char_erina,CharacterGameplayDefinition,CompanionAbilityID,ability_erina
char_erina,CharacterGameplayDefinition,WorkAbilityID,work_archery
char_erina,CharacterGameplayDefinition,ScheduleID,schedule_erina
char_erina,CharacterGameplayDefinition,SpawnPointID,spawn_erina_default
char_erina,CharacterDialogueSet,DialogueTableID,dlg_erina
char_erina,CharacterDialogueSet,Greeting,"“자연은 언제나 말을 한다. 다만, 들을 귀가 없는 자가 많을 뿐이지.”"
char_erina,CharacterDialogueSet,RandomTalk,“균형이란 건… 그저 아무 일도 없다는 뜻이 아니야. 서로의 다름을 이해하는 것.”
char_erina,CharacterDialogueSet,AffinityReactions,"• 무관심: “이 숲은 낯선 자에게 자비롭지 않다.” • 호기심: “네 눈빛… 거짓이 없어. 흥미롭군.” • 신뢰: “네 판단은 때로 내 직감보다 옳아. 함께 움직이자.” • 애정: “이런 평화를 느낀 게… 몇십 년 만인지 모르겠군.” • 사랑: “너와 함께라면, 그 어떤 균형이라도 다시 맞출 수 있을 것 같아.”"
char_erina,CharacterDialogueSet,PreferredItems,"좋아함: 활 재료, 수정, 약초, 고요한 음악 / 싫어함: 소음, 불길, 파괴적인 마법"
char_erina,CharacterDialogueSet,EventLines,“나는 오랫동안 빛과 어둠 사이에 서 있었지. 하지만 지금은 알겠어—너는 그 사이의 색이야.”
char_erina,CharacterDialogueSet,ExpressionTags,냉정 / 온화 / 부끄러움 / 분노 / 결의
char_erina,CharacterDialogueSet,LocalizationTable,Character
char_erina,CharacterRelationship,RelationshipRaw,"• 플레이어: “균형을 깨뜨리는 자”라 경계하지만, 점차 “새로운 가능성”으로 인식 • 리리엘: 같은 자연의 계통으로, 자매처럼 아낌 • 라그: 무겁고 진지한 대화 상대. 서로의 책임감을 이해함 • 벨라모르타: 불신하지만, 그녀의 지식은 인정함"
char_erina,CharacterRelationship,RelationshipTableID,rel_erina
char_erina,DeveloperReference,Origin,엘프의 고대림 “에스페란 숲(Esperan Forest)”
char_erina,DeveloperReference,Affiliation,숲의 수호단장 / “세계수의 사절”로 파견된 감시자
char_erina,DeveloperReference,JobDisplay,궁수
char_erina,DeveloperReference,RaceDisplay,엘프 (High Elf)
char_erina,DeveloperReference,SourceSheet,원본 비교표
char_erina,DeveloperReference,DataStatus,기획 기반 임시값 포함
char_erina,DeveloperReference,LastReviewedDate,2026-07-31
char_milky,CharacterDefinition,CharacterID,char_milky
char_milky,CharacterDefinition,DisplayName,밀키
char_milky,CharacterDefinition,EnglishName,Milky
char_milky,CharacterDefinition,NameKey,CHAR_MILKY_NAME
char_milky,CharacterDefinition,RaceID,race_cowkin
char_milky,CharacterDefinition,JobID,job_barista
char_milky,CharacterDefinition,Gender,여성
char_milky,CharacterDefinition,AgeDisplay,21세
char_milky,CharacterDefinition,HeightDisplay,167cm
char_milky,CharacterDefinition,IsAvailable,TRUE
char_milky,CharacterDefinition,UnlockConditionID,unlock_milky_first_meeting
char_milky,CharacterDefinition,DefaultAreaID,area_tbd
char_milky,CharacterDefinition,Summary,"“한 잔의 커피로 하루가 달라질 수 있다면, 나는 오늘도 미소로 그 한 잔을 내어줄 거예요.” — 섬의 마음을 감싸는 카페 주인, 밀크"
char_milky,CharacterDefinition,SymbolMotif,"우유 / 카페 / 종소리 (평화, 휴식, 어머니의 따스함 상징)"
char_milky,CharacterDefinition,ThemeColor,#F5E1C0 (밀크 베이지) / #9B6B46 (카푸치노 브라운)
char_milky,CharacterAppearance,Hair,"우유빛의 백갈색 롱헤어, 끝이 살짝 말려 있음"
char_milky,CharacterAppearance,Eyes,"초콜릿 브라운, 항상 부드럽게 미소 짓는 듯한 인상"
char_milky,CharacterAppearance,BodyImpression,"풍만하고 곡선적인 체형, 움직임은 느긋하고 우아함"
char_milky,CharacterAppearance,Outfit,검은 메이드풍 드레스 + 흰 앞치마 + 소매에 레이스 장식. 카페 운영 시엔 소 뿔 모양의 헤어핀을 착용
char_milky,CharacterAppearance,Accessories,"우유병 모양의 귀걸이, 금빛 이름표, 허리엔 작은 벨"
char_milky,CharacterAppearance,Features,"작은 소뿔과 짧은 꼬리, 귀 뒤에 검은 반점이 있음. 냄새는 달콤한 우유향"
char_milky,CharacterAppearance,IllustrationStyle,"일본 애니풍 고정 – 카페 인테리어, 부드러운 조명, 메이드풍 의상, 따뜻한 컬러톤"
char_milky,CharacterAppearance,PortraitAddress,Characters/milky/Portrait
char_milky,CharacterAppearance,FullBodyAddress,Characters/milky/FullBody
char_milky,CharacterAppearance,PrefabAddress,Characters/milky/Prefab
char_milky,CharacterAppearance,AnimatorControllerAddress,Characters/milky/AnimatorController
char_milky,CharacterPersonality,PersonalityTags,"느긋함, 따뜻함, 책임감, 다정한 유머감각"
char_milky,CharacterPersonality,SpeechStyle,말이 느리고 부드러움. 웃을 때 “음~” 하고 콧노래를 흥얼거림
char_milky,CharacterPersonality,Trauma,과거 카페를 혼자 지키려다 도둑의 습격을 받음. ‘누군가와 함께하는 일상’에 대한 그리움이 있음
char_milky,CharacterPersonality,Desire,모두가 웃을 수 있는 ‘작은 안식처’를 만드는 것. 섬의 긴장된 분위기 속에서도 평화로운 공간을 지키려 함.
char_milky,CharacterPersonality,Background,"섬의 중심부에 위치한 작은 카페를 운영하며, 탐험대와 몬무스들의 교류 중심지 역할을 함. 카페는 플레이어가 정보를 수집하거나 휴식하는 장소로 기능. 밀크는 손님을 가족처럼 대하며, 모두의 “마음의 집”이 되고자 한다."
char_milky,CharacterPersonality,VoiceConcept,"낮고 따뜻한 톤의 여성 보이스. 느릿하고 다정한 말투, 약간의 농담 섞임"
char_milky,CharacterGameplayDefinition,NpcRoles,Merchant | QuestGiver | Worker
char_milky,CharacterGameplayDefinition,InteractionTypes,Dialogue | Trade | Quest | Gift
char_milky,CharacterGameplayDefinition,ShopID,shop_milky
char_milky,CharacterGameplayDefinition,CraftingStationID,station_milky
char_milky,CharacterGameplayDefinition,DefaultAffinity,0
char_milky,CharacterGameplayDefinition,MaxAffinity,100
char_milky,CharacterGameplayDefinition,GiftProfileID,gift_milky
char_milky,CharacterGameplayDefinition,QuestGroupID,quest_milky
char_milky,CharacterGameplayDefinition,RecruitmentConditionID,
char_milky,CharacterGameplayDefinition,CompanionAbilityID,
char_milky,CharacterGameplayDefinition,WorkAbilityID,work_cafe
char_milky,CharacterGameplayDefinition,ScheduleID,schedule_milky
char_milky,CharacterGameplayDefinition,SpawnPointID,spawn_milky_default
char_milky,CharacterDialogueSet,DialogueTableID,dlg_milky
char_milky,CharacterDialogueSet,Greeting,“어서 와요. 오늘은 따뜻한 우유로 마음을 데워드릴게요.”
char_milky,CharacterDialogueSet,RandomTalk,“커피는 쓴맛 속에 단맛이 숨어있죠. 사람도 그렇답니다.”
char_milky,CharacterDialogueSet,AffinityReactions,• 무관심: “어서 와요. 우유 한 잔 드릴까요?” • 호기심: “여행자치고는 얼굴이 피곤해 보여요. 휴식이 필요해요.” • 신뢰: “당신이 오면 카페가 조금 더 따뜻해지는 기분이에요.” • 애정: “커피향보다 당신 냄새가 더 익숙해졌네요.” • 사랑: “당신이 웃는 걸 보면… 오늘 하루는 성공이에요.”
char_milky,CharacterDialogueSet,PreferredItems,"좋아함: 커피 원두, 우유, 디저트, 꽃 / 싫어함: 시끄러운 손님, 쓴 약, 싸움"
char_milky,CharacterDialogueSet,EventLines,"“이 카페가 당신의 ‘집’처럼 느껴졌으면 해요. 언제든지, 환영이에요.”"
char_milky,CharacterDialogueSet,ExpressionTags,미소 / 부끄러움 / 평온 / 귀여운 잔소리 / ☕ 따뜻함
char_milky,CharacterDialogueSet,LocalizationTable,Character
char_milky,CharacterRelationship,RelationshipRaw,"• 플레이어: 처음엔 손님으로 대하지만, 점차 일상 속 대화를 나누는 사이로 발전 • 루네트: 카페 단골이자 귀여운 후배처럼 챙김 • 라그: 술 대신 따뜻한 우유를 내주며 잔소리함 • 벨라모르타: 커피 취향을 두고 신경전"
char_milky,CharacterRelationship,RelationshipTableID,rel_milky
char_milky,DeveloperReference,Origin,농장 마을 “무리엔(Moorien)” – 젖소족이 낙농을 중심으로 사는 곳
char_milky,DeveloperReference,Affiliation,“선셋 카페(Sunset Café)”의 주인 겸 바리스타
char_milky,DeveloperReference,JobDisplay,카페 주인 / 바리스타
char_milky,DeveloperReference,RaceDisplay,젖소족 (Cowkin)
char_milky,DeveloperReference,SourceSheet,원본 비교표
char_milky,DeveloperReference,DataStatus,기획 기반 임시값 포함
char_milky,DeveloperReference,LastReviewedDate,2026-07-31
char_lilica,CharacterDefinition,CharacterID,char_lilica
char_lilica,CharacterDefinition,DisplayName,릴리카
char_lilica,CharacterDefinition,EnglishName,Lilica
char_lilica,CharacterDefinition,NameKey,CHAR_LILICA_NAME
char_lilica,CharacterDefinition,RaceID,race_vampire
char_lilica,CharacterDefinition,JobID,job_noble
char_lilica,CharacterDefinition,Gender,여성
char_lilica,CharacterDefinition,AgeDisplay,250세 / 외형 10세
char_lilica,CharacterDefinition,HeightDisplay,135cm
char_lilica,CharacterDefinition,IsAvailable,TRUE
char_lilica,CharacterDefinition,UnlockConditionID,unlock_lilica_first_meeting
char_lilica,CharacterDefinition,DefaultAreaID,area_tbd
char_lilica,CharacterDefinition,Summary,"“어린아이의 모습 속에 수백 년의 그림자가 숨어 있다. 릴리카는 밤의 영원한 주인, 그러나 누구보다 ‘평범한 하루’를 꿈꾸는 아이.”"
char_lilica,CharacterDefinition,SymbolMotif,장미 / 달빛 / 흑색 망토 (고독과 영원의 상징)
char_lilica,CharacterDefinition,ThemeColor,#3A1F33 (다크 퍼플) / #C93F58 (버건디 레드)
char_lilica,CharacterAppearance,Hair,"흑자색(검보라)의 트윈테일, 끝부분이 새깃처럼 가늘게 퍼짐"
char_lilica,CharacterAppearance,Eyes,"선홍빛 루비 아이, 빛을 받을 때 붉게 반짝임"
char_lilica,CharacterAppearance,BodyImpression,"작고 앳된 얼굴, 하지만 고풍스러운 자세와 표정"
char_lilica,CharacterAppearance,Outfit,"고딕풍 드레스 + 검정색 망토 (안감은 붉은 새틴), 레이스가 달린 소매"
char_lilica,CharacterAppearance,Accessories,"붉은 장미 브로치, 십자 펜던트, 앙증맞은 손부채"
char_lilica,CharacterAppearance,Features,"창백한 피부, 송곳니가 살짝 드러남, 망토는 거의 “보호막”처럼 여김"
char_lilica,CharacterAppearance,IllustrationStyle,"일본 애니풍 고정 – 고딕풍 저택 배경, 검정 망토, 트윈테일, 부채, 밤의 달빛 강조"
char_lilica,CharacterAppearance,PortraitAddress,Characters/lilica/Portrait
char_lilica,CharacterAppearance,FullBodyAddress,Characters/lilica/FullBody
char_lilica,CharacterAppearance,PrefabAddress,Characters/lilica/Prefab
char_lilica,CharacterAppearance,AnimatorControllerAddress,Characters/lilica/AnimatorController
char_lilica,CharacterPersonality,PersonalityTags,"오만, 철없는 천재, 감정 기복 심함, 외로움 감춤"
char_lilica,CharacterPersonality,SpeechStyle,"귀족 말투 (“후훗, 이 릴리카 님께 감히—?”). 기분이 좋으면 부채로 입을 가리고 웃음"
char_lilica,CharacterPersonality,Trauma,"수백 년을 고립된 성에서 살아온 외로움. “모두가 떠나지만, 나는 늙지도 죽지도 않는다.”"
char_lilica,CharacterPersonality,Desire,"진심으로 자신을 ‘두려워하지 않는’ 존재를 찾고 싶음. 사랑보다 먼저, “평범한 관계”를 원함."
